1,0,0,0,12,1,Hb
1,0,0,0,13,1,Hb
1,0,0,0,14,1,Hb
1,0,0,0,15,1,Hb
1,0,0,0,16,1,Hb
1,0,0,0,17,1,Hb
1,0,0,0,18,1,Hb
1,0,0,0,12,2,Hb
1,0,0,0,13,2,Hb
1,0,0,0,14,2,Hb
1,0,0,0,15,2,Hb
1,0,0,0,16,2,Hb
1,0,0,0,17,2,Hb
1,0,0,0,18,2,Hb
1,0,0,0,13,3,Hb
1,0,0,0,14,3,Hb
1,0,0,0,15,3,Hb
1,0,0,0,16,3,Hb
1,0,0,0,17,3,Hb
1,0,0,0,18,3,Hb
1,0,0,0,12,4,Hb
1,0,0,0,13,4,Hb
1,0,0,0,14,4,Hb
1,0,0,0,15,4,Hb
1,0,0,0,16,4,Hb
1,0,0,0,17,4,Hb
1,0,0,0,18,4,Hb
1,0,0,0,12,5,Hb
1,0,0,0,13,5,Hb
1,0,0,0,14,5,Hb
1,0,0,0,15,5,Hb
1,0,0,0,16,5,Hb
1,0,0,0,17,5,Hb
1,0,0,0,18,5,Hb
1,0,0,0,12,6,Hb
1,0,0,0,13,6,Hb
1,0,0,0,14,6,Hb
1,0,0,0,15,6,Hb
1,0,0,0,16,6,Hb
1,0,0,0,17,6,Hb
1,0,0,0,18,6,Hb
1,0,0,0,12,7,Hb
1,0,0,0,13,7,Hb
1,0,0,0,14,7,Hb
1,0,0,0,15,7,Hb
1,0,0,0,16,7,Hb
1,0,0,0,17,7,Hb
1,0,0,0,18,7,Hb
1,0,0,0,12,8,HbO2
1,0,0,0,13,8,HbO2
1,0,0,0,14,8,HbO2
1,0,0,0,15,8,HbO2
1,0,0,0,16,8,HbO2
1,0,0,0,17,8,HbO2
1,0,0,0,18,8,HbO2
1,0,0,0,12,9,HbO2
1,0,0,0,13,9,HbO2
1,0,0,0,14,9,HbO2
1,0,0,0,15,9,HbO2
1,0,0,0,16,9,HbO2
1,0,0,0,17,9,HbO2
1,0,0,0,18,9,HbO2
1,0,0,0,12,10,HbO2
1,0,0,0,13,10,HbO2
1,0,0,0,14,10,HbO2
1,0,0,0,15,10,HbO2
1,0,0,0,16,10,HbO2
1,0,0,0,17,10,HbO2
1,0,0,0,18,10,HbO2
1,0,0,0,13,11,HbO2
1,0,0,0,14,11,HbO2
1,0,0,0,15,11,HbO2
1,0,0,0,16,11,HbO2
1,0,0,0,17,11,HbO2
1,0,0,0,18,11,HbO2
1,0,0,0,12,12,HbO2
1,0,0,0,13,12,HbO2
1,0,0,0,14,12,HbO2
1,0,0,0,15,12,HbO2
1,0,0,0,16,12,HbO2
1,0,0,0,17,12,HbO2
1,0,0,0,18,12,HbO2
