1.5708,0,0,0,0.78333,1,Hb
1.5708,0,0,0,0.8,1,Hb
1.5708,0,0,0,0.81667,1,Hb
1.5708,0,0,0,0.83333,1,Hb
1.5708,0,0,0,0.85,1,Hb
1.5708,0,0,0,0.86667,1,Hb
1.5708,0,0,0,0.88333,1,Hb
1.5708,0,0,0,0.9,1,Hb
1.5708,0,0,0,0.91667,1,Hb
1.5708,0,0,0,0.93333,1,Hb
1.5708,0,0,0,0.95,1,Hb
1.5708,0,0,0,0.96667,1,Hb
1.5708,0,0,0,0.98333,1,Hb
1.5708,0,0,0,0.78333,2,Hb
1.5708,0,0,0,0.8,2,Hb
1.5708,0,0,0,0.81667,2,Hb
1.5708,0,0,0,0.83333,2,Hb
1.5708,0,0,0,0.85,2,Hb
1.5708,0,0,0,0.86667,2,Hb
1.5708,0,0,0,0.88333,2,Hb
1.5708,0,0,0,0.9,2,Hb
1.5708,0,0,0,0.91667,2,Hb
1.5708,0,0,0,0.93333,2,Hb
1.5708,0,0,0,0.95,2,Hb
1.5708,0,0,0,0.96667,2,Hb
1.5708,0,0,0,0.98333,2,Hb
1.5708,0,0,0,0.78333,3,Hb
1.5708,0,0,0,0.8,3,Hb
1.5708,0,0,0,0.81667,3,Hb
1.5708,0,0,0,0.83333,3,Hb
1.5708,0,0,0,0.85,3,Hb
1.5708,0,0,0,0.86667,3,Hb
1.5708,0,0,0,0.88333,3,Hb
1.5708,0,0,0,0.9,3,Hb
1.5708,0,0,0,0.91667,3,Hb
1.5708,0,0,0,0.93333,3,Hb
1.5708,0,0,0,0.95,3,Hb
1.5708,0,0,0,0.96667,3,Hb
1.5708,0,0,0,0.98333,3,Hb
1.5708,0,0,0,0.78333,4,Hb
1.5708,0,0,0,0.8,4,Hb
1.5708,0,0,0,0.81667,4,Hb
1.5708,0,0,0,0.83333,4,Hb
1.5708,0,0,0,0.85,4,Hb
1.5708,0,0,0,0.86667,4,Hb
1.5708,0,0,0,0.88333,4,Hb
1.5708,0,0,0,0.9,4,Hb
1.5708,0,0,0,0.91667,4,Hb
1.5708,0,0,0,0.93333,4,Hb
1.5708,0,0,0,0.95,4,Hb
1.5708,0,0,0,0.96667,4,Hb
1.5708,0,0,0,0.98333,4,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.78333,5,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.8,5,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.81667,5,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.83333,5,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.85,5,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.86667,5,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.88333,5,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.9,5,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.91667,5,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.93333,5,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.95,5,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.96667,5,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.98333,5,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.78333,6,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.8,6,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.81667,6,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.83333,6,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.85,6,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.86667,6,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.88333,6,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.9,6,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.91667,6,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.93333,6,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.95,6,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.96667,6,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.98333,6,Hb
1.5708,0,0,0,0.78333,7,Hb
1.5708,0,0,0,0.8,7,Hb
1.5708,0,0,0,0.81667,7,Hb
1.5708,0,0,0,0.83333,7,Hb
1.5708,0,0,0,0.85,7,Hb
1.5708,0,0,0,0.86667,7,Hb
1.5708,0,0,0,0.88333,7,Hb
1.5708,0,0,0,0.9,7,Hb
1.5708,0,0,0,0.91667,7,Hb
1.5708,0,0,0,0.93333,7,Hb
