1.5708,0,0,0,0,1,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.033333,1,Hb
1.5708,0,0,0,0.066667,1,Hb
1.5708,0,0,0,0.083333,1,Hb
1.5708,0,0,0,0.1,1,Hb
1.5708,0,0,0,0.11667,1,Hb
1.5708,0,0,0,0,2,Hb
1.5708,0,0,0,0.016667,2,Hb
1.5708,0,0,0,0.033333,2,Hb
1.5708,0,0,0,0.05,2,Hb
1.5708,0,0,0,0.066667,2,Hb
1.5708,0,0,0,0.083333,2,Hb
1.5708,0,0,0,0.1,2,Hb
1.5708,0,0,0,0.11667,2,Hb
1.5708,0,0,0,0,3,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.033333,3,Hb
1.5708,0,0,0,0.05,3,Hb
1.5708,0,0,0,0.066667,3,Hb
1.5708,0,0,0,0.083333,3,Hb
1.5708,0,0,0,0.1,3,Hb
1.5708,0,0,0,0.11667,3,Hb
1.5708,0,0,0,0,4,Hb
1.5708,0,0,0,0.016667,4,Hb
1.5708,0,0,0,0.033333,4,Hb
1.5708,0,0,0,0.05,4,Hb
1.5708,0,0,0,0.066667,4,Hb
1.5708,0,0,0,0.083333,4,Hb
1.5708,0,0,0,0.1,4,Hb
1.5708,0,0,0,0.11667,4,Hb
1.5708,0,0,0,0,5,Hb
1.5708,0,0,0,0.016667,5,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.05,5,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.066667,5,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.083333,5,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.1,5,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.11667,5,Hb
1.5708,0,0,0,0,6,Hb
1.5708,0,0,0,0.016667,6,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.05,6,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.066667,6,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.083333,6,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.1,6,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.11667,6,Hb
1.5708,0,0,0,0,7,Hb
1.5708,0,0,0,0.016667,7,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.033333,7,Hb
-1.5708,1.9237e-16,1.9237e-16,0,0.05,7,Hb
1.5708,0,0,0,0.066667,7,Hb
1.5708,0,0,0,0.083333,7,Hb
1.5708,0,0,0,0.1,7,Hb
1.5708,0,0,0,0.11667,7,Hb
1.5708,0,0,0,0,8,HbO2
1.5708,0,0,0,0.016667,8,HbO2
1.5708,0,0,0,0.033333,8,HbO2
1.5708,0,0,0,0.05,8,HbO2
1.5708,0,0,0,0.066667,8,HbO2
1.5708,0,0,0,0.083333,8,HbO2
1.5708,0,0,0,0.1,8,HbO2
1.5708,0,0,0,0.11667,8,HbO2
1.5708,0,0,0,0,9,HbO2
1.5708,0,0,0,0.016667,9,HbO2
-1.5708,1.9237e-16,1.9237e-16,0,0.033333,9,HbO2
-1.5708,1.9237e-16,1.9237e-16,0,0.05,9,HbO2
-1.5708,1.9237e-16,1.9237e-16,0,0.066667,9,HbO2
