1,0,0,1,48
1,0,0,1,49
1,0,0,1,50
1,0,0,1,51
1,0,0,1,52
1,0,0,1,53
1,0,0,1,54
1,0,0,1,55
1,0,0,1,56
1,0,0,1,57
1,0,0,1,58
1,0,0,1,59
1,0,0,1,60
1,0,0,2,0
1,0,0,2,1
1,0,0,2,2
1,0,0,2,3
1,0,0,2,4
1,0,0,2,5
1,0,0,2,6
1,0,0,2,7
1,0,0,2,8
1,0,0,2,9
1,0,0,2,10
1,0,0,2,11
1,0,0,2,12
1,0,0,2,13
1,0,0,2,14
1,0,0,2,15
1,0,0,2,16
1,0,0,2,17
1,0,0,2,18
1,0,0,2,19
1,0,0,2,20
1,0,0,2,21
1,0,0,2,22
1,0,0,2,23
1,0,0,2,24
1,0,0,2,25
1,0,0,2,26
1,0,0,2,27
1,0,0,2,28
1,0,0,2,29
1,0,0,2,30
1,0,0,2,31
1,0,0,2,32
1,0,0,2,33
1,0,0,2,34
1,0,0,2,35
1,0,0,2,36
1,0,0,2,37
1,0,0,2,38
1,0,0,2,39
1,0,0,2,40
1,0,0,2,41
1,0,0,2,42
1,0,0,2,43
1,0,0,2,44
1,0,0,2,45
1,0,0,2,46
1,0,0,2,47
1,0,0,2,48
1,0,0,2,49
1,0,0,2,50
1,0,0,2,51
1,0,0,2,52
1,0,0,2,53
1,0,0,2,54
1,0,0,2,55
1,0,0,2,56
1,0,0,2,57
1,0,0,2,58
1,0,0,2,59
1,0,0,2,60
1,0,0,3,0
1,0,0,3,1
1,0,0,3,2
1,0,0,3,3
1,0,0,3,4
1,0,0,3,5
1,0,0,3,6
1,0,0,3,7
1,0,0,3,8
1,0,0,3,9
1,0,0,3,10
1,0,0,3,11
1,0,0,3,12
1,0,0,3,13
1,0,0,3,14
1,0,0,3,15
1,0,0,3,16
1,0,0,3,17
1,0,0,3,18
1,0,0,3,19
1,0,0,3,20
1,0,0,3,21
1,0,0,3,22
1,0,0,3,23
1,0,0,3,24
1,0,0,3,25
1,0,0,3,26
1,0,0,3,27
1,0,0,3,28
1,0,0,3,29
1,0,0,3,30
1,0,0,3,31
1,0,0,3,32
1,0,0,3,33
1,0,0,3,34
1,0,0,3,35
1,0,0,3,36
1,0,0,3,37
1,0,0,3,38
1,0,0,3,39
1,0,0,3,40
1,0,0,3,41
1,0,0,3,42
1,0,0,3,43
1,0,0,3,44
1,0,0,3,45
1,0,0,3,46
1,0,0,3,47
1,0,0,3,48
1,0,0,3,49
1,0,0,3,50
1,0,0,3,51
1,0,0,3,52
1,0,0,3,53
1,0,0,3,54
1,0,0,3,55
1,0,0,3,56
1,0,0,3,57
1,0,0,3,58
1,0,0,3,59
1,0,0,3,60
1,0,0,4,0
1,0,0,4,1
1,0,0,4,2
1,0,0,4,3
1,0,0,4,4
1,0,0,4,5
1,0,0,4,6
1,0,0,4,7
1,0,0,4,8
1,0,0,4,9
1,0,0,4,10
1,0,0,4,11
1,0,0,4,12
1,0,0,4,13
1,0,0,4,14
1,0,0,4,15
1,0,0,4,16
1,0,0,4,17
1,0,0,4,18
1,0,0,4,19
1,0,0,4,20
1,0,0,4,21
1,0,0,4,22
1,0,0,4,23
1,0,0,4,24
1,0,0,4,25
1,0,0,4,26
1,0,0,4,27
1,0,0,4,28
1,0,0,4,29
1,0,0,4,30
1,0,0,4,31
1,0,0,4,32
1,0,0,4,33
1,0,0,4,34
1,0,0,4,35
1,0,0,4,36
1,0,0,4,37
1,0,0,4,38
1,0,0,4,39
1,0,0,4,40
1,0,0,4,41
1,0,0,4,42
1,0,0,4,43
1,0,0,4,44
1,0,0,4,45
1,0,0,4,46
1,0,0,4,47
1,0,0,4,48
1,0,0,4,49
1,0,0,4,50
1,0,0,4,51
1,0,0,4,52
1,0,0,4,53
1,0,0,4,54
1,0,0,4,55
1,0,0,4,56
1,0,0,4,57
1,0,0,4,58
1,0,0,4,59
1,0,0,4,60
1,0,0,5,0
1,0,0,5,1
1,0,0,5,2
1,0,0,5,3
1,0,0,5,4
1,0,0,5,5
1,0,0,5,6
1,0,0,5,7
1,0,0,5,8
1,0,0,5,9
1,0,0,5,10
1,0,0,5,11
1,0,0,5,12
1,0,0,5,13
1,0,0,5,14
1,0,0,5,15
1,0,0,5,16
1,0,0,5,17
1,0,0,5,18
1,0,0,5,19
1,0,0,5,20
1,0,0,5,21
1,0,0,5,22
1,0,0,5,23
1,0,0,5,24
1,0,0,5,25
1,0,0,5,26
1,0,0,5,27
1,0,0,5,28
1,0,0,5,29
1,0,0,5,30
1,0,0,5,31
1,0,0,5,32
1,0,0,5,33
1,0,0,5,34
1,0,0,5,35
1,0,0,5,36
1,0,0,5,37
1,0,0,5,38
1,0,0,5,39
1,0,0,5,40
1,0,0,5,41
1,0,0,5,42
1,0,0,5,43
1,0,0,5,44
1,0,0,5,45
1,0,0,5,46
1,0,0,5,47
1,0,0,5,48
1,0,0,5,49
1,0,0,5,50
1,0,0,5,51
1,0,0,5,52
1,0,0,5,53
1,0,0,5,54
1,0,0,5,55
1,0,0,5,56
1,0,0,5,57
1,0,0,5,58
1,0,0,5,59
1,0,0,5,60
1,0,0,6,0
1,0,0,6,1
1,0,0,6,2
1,0,0,6,3
1,0,0,6,4
1,0,0,6,5
1,0,0,6,6
1,0,0,6,7
1,0,0,6,8
1,0,0,6,9
1,0,0,6,10
1,0,0,6,11
1,0,0,6,12
1,0,0,6,13
1,0,0,6,14
1,0,0,6,15
1,0,0,6,16
1,0,0,6,17
1,0,0,6,18
1,0,0,6,19
1,0,0,6,20
1,0,0,6,21
1,0,0,6,22
1,0,0,6,23
1,0,0,6,24
1,0,0,6,25
1,0,0,6,26
1,0,0,6,27
1,0,0,6,28
1,0,0,6,29
1,0,0,6,30
1,0,0,6,31
1,0,0,6,32
1,0,0,6,33
1,0,0,6,34
1,0,0,6,35
1,0,0,6,36
1,0,0,6,37
1,0,0,6,38
1,0,0,6,39
1,0,0,6,40
1,0,0,6,41
1,0,0,6,42
1,0,0,6,43
1,0,0,6,44
1,0,0,6,45
1,0,0,6,46
1,0,0,6,47
1,0,0,6,48
1,0,0,6,49
1,0,0,6,50
1,0,0,6,51
1,0,0,6,52
1,0,0,6,53
1,0,0,6,54
1,0,0,6,55
1,0,0,6,56
1,0,0,6,57
1,0,0,6,58
1,0,0,6,59
1,0,0,6,60
1,0,0,7,0
1,0,0,7,1
1,0,0,7,2
1,0,0,7,3
1,0,0,7,4
1,0,0,7,5
1,0,0,7,6
1,0,0,7,7
1,0,0,7,8
1,0,0,7,9
1,0,0,7,10
1,0,0,7,11
1,0,0,7,12
1,0,0,7,13
1,0,0,7,14
1,0,0,7,15
1,0,0,7,16
1,0,0,7,17
1,0,0,7,18
1,0,0,7,19
1,0,0,7,20
1,0,0,7,21
1,0,0,7,22
1,0,0,7,23
1,0,0,7,24
1,0,0,7,25
1,0,0,7,26
1,0,0,7,27
1,0,0,7,28
1,0,0,7,29
1,0,0,7,30
1,0,0,7,31
1,0,0,7,32
1,0,0,7,33
1,0,0,7,34
1,0,0,7,35
1,0,0,7,36
1,0,0,7,37
1,0,0,7,38
1,0,0,7,39
1,0,0,7,40
1,0,0,7,41
1,0,0,7,42
1,0,0,7,43
1,0,0,7,44
1,0,0,7,45
1,0,0,7,46
1,0,0,7,47
1,0,0,7,48
1,0,0,7,49
1,0,0,7,50
1,0,0,7,51
1,0,0,7,52
1,0,0,7,53
1,0,0,7,54
1,0,0,7,55
1,0,0,7,56
1,0,0,7,57
1,0,0,7,58
1,0,0,7,59
1,0,0,7,60
0.951056516295154,0.309016994374947,0.314159265358979,0,0
0.951056516295154,0.309016994374947,0.314159265358979,0,1
0.951056516295154,0.309016994374947,0.314159265358979,0,2
0.951056516295154,0.309016994374947,0.314159265358979,0,3
0.951056516295154,0.309016994374947,0.314159265358979,0,4
0.951056516295154,0.309016994374947,0.314159265358979,0,5
0.951056516295154,0.309016994374947,0.314159265358979,0,6
0.951056516295154,0.309016994374947,0.314159265358979,0,7
0.951056516295154,0.309016994374947,0.314159265358979,0,8
0.951056516295154,0.309016994374947,0.314159265358979,0,9
0.951056516295154,0.309016994374947,0.314159265358979,0,10
0.951056516295154,0.309016994374947,0.314159265358979,0,11
0.951056516295154,0.309016994374947,0.314159265358979,0,12
0.951056516295154,0.309016994374947,0.314159265358979,0,13
0.951056516295154,0.309016994374947,0.314159265358979,0,14
0.951056516295154,0.309016994374947,0.314159265358979,0,15
0.951056516295154,0.309016994374947,0.314159265358979,0,16
0.951056516295154,0.309016994374947,0.314159265358979,0,17
0.951056516295154,0.309016994374947,0.314159265358979,0,18
0.951056516295154,0.309016994374947,0.314159265358979,0,19
0.951056516295154,0.309016994374947,0.314159265358979,0,20
0.951056516295154,0.309016994374947,0.314159265358979,0,21
0.951056516295154,0.309016994374947,0.314159265358979,0,22
0.951056516295154,0.309016994374947,0.314159265358979,0,23
0.951056516295154,0.309016994374947,0.314159265358979,0,24
0.951056516295154,0.309016994374947,0.314159265358979,0,25
0.951056516295154,0.309016994374947,0.314159265358979,0,26
0.951056516295154,0.309016994374947,0.314159265358979,0,27
0.951056516295154,0.309016994374947,0.314159265358979,0,28
0.951056516295154,0.309016994374947,0.314159265358979,0,29
0.951056516295154,0.309016994374947,0.314159265358979,0,30
0.951056516295154,0.309016994374947,0.314159265358979,0,31
0.951056516295154,0.309016994374947,0.314159265358979,0,32
0.951056516295154,0.309016994374947,0.314159265358979,0,33
0.951056516295154,0.309016994374947,0.314159265358979,0,34
0.951056516295154,0.309016994374947,0.314159265358979,0,35
0.951056516295154,0.309016994374947,0.314159265358979,0,36
0.951056516295154,0.309016994374947,0.314159265358979,0,37
0.951056516295154,0.309016994374947,0.314159265358979,0,38
0.951056516295154,0.309016994374947,0.314159265358979,0,39
0.951056516295154,0.309016994374947,0.314159265358979,0,40
0.951056516295154,0.309016994374947,0.314159265358979,0,41
0.951056516295154,0.309016994374947,0.314159265358979,0,42
0.951056516295154,0.309016994374947,0.314159265358979,0,43
0.951056516295154,0.309016994374947,0.314159265358979,0,44
0.951056516295154,0.309016994374947,0.314159265358979,0,45
0.951056516295154,0.309016994374947,0.314159265358979,0,46
0.951056516295154,0.309016994374947,0.314159265358979,0,47
0.951056516295154,0.309016994374947,0.314159265358979,0,48
0.951056516295154,0.309016994374947,0.314159265358979,0,49
0.951056516295154,0.309016994374947,0.314159265358979,0,50
0.951056516295154,0.309016994374947,0.314159265358979,0,51
0.951056516295154,0.309016994374947,0.314159265358979,0,52
0.951056516295154,0.309016994374947,0.314159265358979,0,53
0.951056516295154,0.309016994374947,0.314159265358979,0,54
0.951056516295154,0.309016994374947,0.314159265358979,0,55
0.951056516295154,0.309016994374947,0.314159265358979,0,56
0.951056516295154,0.309016994374947,0.314159265358979,0,57
0.951056516295154,0.309016994374947,0.314159265358979,0,58
0.951056516295154,0.309016994374947,0.314159265358979,0,59
0.951056516295154,0.309016994374947,0.314159265358979,0,60
0.951056516295154,0.309016994374947,0.314159265358979,1,0
0.951056516295154,0.309016994374947,0.314159265358979,1,1
0.951056516295154,0.309016994374947,0.314159265358979,1,2
0.951056516295154,0.309016994374947,0.314159265358979,1,3
0.951056516295154,0.309016994374947,0.314159265358979,1,4
0.951056516295154,0.309016994374947,0.314159265358979,1,5
0.951056516295154,0.309016994374947,0.314159265358979,1,6
0.951056516295154,0.309016994374947,0.314159265358979,1,7
0.951056516295154,0.309016994374947,0.314159265358979,1,8
0.951056516295154,0.309016994374947,0.314159265358979,1,9
0.951056516295154,0.309016994374947,0.314159265358979,1,10
0.951056516295154,0.309016994374947,0.314159265358979,1,11
0.951056516295154,0.309016994374947,0.314159265358979,1,12
0.951056516295154,0.309016994374947,0.314159265358979,1,13
0.951056516295154,0.309016994374947,0.314159265358979,1,14
0.951056516295154,0.309016994374947,0.314159265358979,1,15
0.951056516295154,0.309016994374947,0.314159265358979,1,16
0.951056516295154,0.309016994374947,0.314159265358979,1,17
0.951056516295154,0.309016994374947,0.314159265358979,1,18
0.951056516295154,0.309016994374947,0.314159265358979,1,19
0.951056516295154,0.309016994374947,0.314159265358979,1,20
0.951056516295154,0.309016994374947,0.314159265358979,1,21
0.951056516295154,0.309016994374947,0.314159265358979,1,22
0.951056516295154,0.309016994374947,0.314159265358979,1,23
0.951056516295154,0.309016994374947,0.314159265358979,1,24
0.951056516295154,0.309016994374947,0.314159265358979,1,25
0.951056516295154,0.309016994374947,0.314159265358979,1,26
0.951056516295154,0.309016994374947,0.314159265358979,1,27
0.951056516295154,0.309016994374947,0.314159265358979,1,28
0.951056516295154,0.309016994374947,0.314159265358979,1,29
0.951056516295154,0.309016994374947,0.314159265358979,1,30
0.951056516295154,0.309016994374947,0.314159265358979,1,31
0.951056516295154,0.309016994374947,0.314159265358979,1,32
0.951056516295154,0.309016994374947,0.314159265358979,1,33
0.951056516295154,0.309016994374947,0.314159265358979,1,34
0.951056516295154,0.309016994374947,0.314159265358979,1,35
0.951056516295154,0.309016994374947,0.314159265358979,1,36
0.951056516295154,0.309016994374947,0.314159265358979,1,37
0.951056516295154,0.309016994374947,0.314159265358979,1,38
0.951056516295154,0.309016994374947,0.314159265358979,1,39
0.951056516295154,0.309016994374947,0.314159265358979,1,40
0.951056516295154,0.309016994374947,0.314159265358979,1,41
0.951056516295154,0.309016994374947,0.314159265358979,1,42
0.951056516295154,0.309016994374947,0.314159265358979,1,43
0.951056516295154,0.309016994374947,0.314159265358979,1,44
0.951056516295154,0.309016994374947,0.314159265358979,1,45
0.951056516295154,0.309016994374947,0.314159265358979,1,46
0.951056516295154,0.309016994374947,0.314159265358979,1,47
0.951056516295154,0.309016994374947,0.314159265358979,1,48
0.951056516295154,0.309016994374947,0.314159265358979,1,49
0.951056516295154,0.309016994374947,0.314159265358979,1,50
0.951056516295154,0.309016994374947,0.314159265358979,1,51
0.951056516295154,0.309016994374947,0.314159265358979,1,52
0.951056516295154,0.309016994374947,0.314159265358979,1,53
0.951056516295154,0.309016994374947,0.314159265358979,1,54
0.951056516295154,0.309016994374947,0.314159265358979,1,55
0.951056516295154,0.309016994374947,0.314159265358979,1,56
0.951056516295154,0.309016994374947,0.314159265358979,1,57
0.951056516295154,0.309016994374947,0.314159265358979,1,58
0.951056516295154,0.309016994374947,0.314159265358979,1,59
0.951056516295154,0.309016994374947,0.314159265358979,1,60
0.951056516295154,0.309016994374947,0.314159265358979,2,0
0.951056516295154,0.309016994374947,0.314159265358979,2,1
0.951056516295154,0.309016994374947,0.314159265358979,2,2
0.951056516295154,0.309016994374947,0.314159265358979,2,3
0.951056516295154,0.309016994374947,0.314159265358979,2,4
0.951056516295154,0.309016994374947,0.314159265358979,2,5
0.951056516295154,0.309016994374947,0.314159265358979,2,6
0.951056516295154,0.309016994374947,0.314159265358979,2,7
0.951056516295154,0.309016994374947,0.314159265358979,2,8
0.951056516295154,0.309016994374947,0.314159265358979,2,9
0.951056516295154,0.309016994374947,0.314159265358979,2,10
0.951056516295154,0.309016994374947,0.314159265358979,2,11
0.951056516295154,0.309016994374947,0.314159265358979,2,12
0.951056516295154,0.309016994374947,0.314159265358979,2,13
0.951056516295154,0.309016994374947,0.314159265358979,2,14
0.951056516295154,0.309016994374947,0.314159265358979,2,15
0.951056516295154,0.309016994374947,0.314159265358979,2,16
0.951056516295154,0.309016994374947,0.314159265358979,2,17
0.951056516295154,0.309016994374947,0.314159265358979,2,18
0.951056516295154,0.309016994374947,0.314159265358979,2,19
0.951056516295154,0.309016994374947,0.314159265358979,2,20
0.951056516295154,0.309016994374947,0.314159265358979,2,21
0.951056516295154,0.309016994374947,0.314159265358979,2,22
0.951056516295154,0.309016994374947,0.314159265358979,2,23
0.951056516295154,0.309016994374947,0.314159265358979,2,24
0.951056516295154,0.309016994374947,0.314159265358979,2,25
0.951056516295154,0.309016994374947,0.314159265358979,2,26
0.951056516295154,0.309016994374947,0.314159265358979,2,27
0.951056516295154,0.309016994374947,0.314159265358979,2,28
0.951056516295154,0.309016994374947,0.314159265358979,2,29
0.951056516295154,0.309016994374947,0.314159265358979,2,30
0.951056516295154,0.309016994374947,0.314159265358979,2,31
0.951056516295154,0.309016994374947,0.314159265358979,2,32
0.951056516295154,0.309016994374947,0.314159265358979,2,33
0.951056516295154,0.309016994374947,0.314159265358979,2,34
0.951056516295154,0.309016994374947,0.314159265358979,2,35
0.951056516295154,0.309016994374947,0.314159265358979,2,36
0.951056516295154,0.309016994374947,0.314159265358979,2,37
0.951056516295154,0.309016994374947,0.314159265358979,2,38
0.951056516295154,0.309016994374947,0.314159265358979,2,39
0.951056516295154,0.309016994374947,0.314159265358979,2,40
0.951056516295154,0.309016994374947,0.314159265358979,2,41
0.951056516295154,0.309016994374947,0.314159265358979,2,42
0.951056516295154,0.309016994374947,0.314159265358979,2,43
0.951056516295154,0.309016994374947,0.314159265358979,2,44
0.951056516295154,0.309016994374947,0.314159265358979,2,45
0.951056516295154,0.309016994374947,0.314159265358979,2,46
0.951056516295154,0.309016994374947,0.314159265358979,2,47
0.951056516295154,0.309016994374947,0.314159265358979,2,48
0.951056516295154,0.309016994374947,0.314159265358979,2,49
0.951056516295154,0.309016994374947,0.314159265358979,2,50
0.951056516295154,0.309016994374947,0.314159265358979,2,51
0.951056516295154,0.309016994374947,0.314159265358979,2,52
0.951056516295154,0.309016994374947,0.314159265358979,2,53
0.951056516295154,0.309016994374947,0.314159265358979,2,54
0.951056516295154,0.309016994374947,0.314159265358979,2,55
0.951056516295154,0.309016994374947,0.314159265358979,2,56
0.951056516295154,0.309016994374947,0.314159265358979,2,57
0.951056516295154,0.309016994374947,0.314159265358979,2,58
0.951056516295154,0.309016994374947,0.314159265358979,2,59
0.951056516295154,0.309016994374947,0.314159265358979,2,60
0.951056516295154,0.309016994374947,0.314159265358979,3,0
0.951056516295154,0.309016994374947,0.314159265358979,3,1
0.951056516295154,0.309016994374947,0.314159265358979,3,2
0.951056516295154,0.309016994374947,0.314159265358979,3,3
0.951056516295154,0.309016994374947,0.314159265358979,3,4
0.951056516295154,0.309016994374947,0.314159265358979,3,5
0.951056516295154,0.309016994374947,0.314159265358979,3,6
0.951056516295154,0.309016994374947,0.314159265358979,3,7
0.951056516295154,0.309016994374947,0.314159265358979,3,8
0.951056516295154,0.309016994374947,0.314159265358979,3,9
0.951056516295154,0.309016994374947,0.314159265358979,3,10
0.951056516295154,0.309016994374947,0.314159265358979,3,11
0.951056516295154,0.309016994374947,0.314159265358979,3,12
0.951056516295154,0.309016994374947,0.314159265358979,3,13
0.951056516295154,0.309016994374947,0.314159265358979,3,14
0.951056516295154,0.309016994374947,0.314159265358979,3,15
0.951056516295154,0.309016994374947,0.314159265358979,3,16
0.951056516295154,0.309016994374947,0.314159265358979,3,17
0.951056516295154,0.309016994374947,0.314159265358979,3,18
0.951056516295154,0.309016994374947,0.314159265358979,3,19
0.951056516295154,0.309016994374947,0.314159265358979,3,20
0.951056516295154,0.309016994374947,0.314159265358979,3,21
0.951056516295154,0.309016994374947,0.314159265358979,3,22
0.951056516295154,0.309016994374947,0.314159265358979,3,23
0.951056516295154,0.309016994374947,0.314159265358979,3,24
0.951056516295154,0.309016994374947,0.314159265358979,3,25
0.951056516295154,0.309016994374947,0.314159265358979,3,26
0.951056516295154,0.309016994374947,0.314159265358979,3,27
0.951056516295154,0.309016994374947,0.314159265358979,3,28
0.951056516295154,0.309016994374947,0.314159265358979,3,29
0.951056516295154,0.309016994374947,0.314159265358979,3,30
0.951056516295154,0.309016994374947,0.314159265358979,3,31
0.951056516295154,0.309016994374947,0.314159265358979,3,32
0.951056516295154,0.309016994374947,0.314159265358979,3,33
0.951056516295154,0.309016994374947,0.314159265358979,3,34
0.951056516295154,0.309016994374947,0.314159265358979,3,35
0.951056516295154,0.309016994374947,0.314159265358979,3,36
0.951056516295154,0.309016994374947,0.314159265358979,3,37
0.951056516295154,0.309016994374947,0.314159265358979,3,38
0.951056516295154,0.309016994374947,0.314159265358979,3,39
0.951056516295154,0.309016994374947,0.314159265358979,3,40
0.951056516295154,0.309016994374947,0.314159265358979,3,41
0.951056516295154,0.309016994374947,0.314159265358979,3,42
0.951056516295154,0.309016994374947,0.314159265358979,3,43
0.951056516295154,0.309016994374947,0.314159265358979,3,44
0.951056516295154,0.309016994374947,0.314159265358979,3,45
0.951056516295154,0.309016994374947,0.314159265358979,3,46
0.951056516295154,0.309016994374947,0.314159265358979,3,47
0.951056516295154,0.309016994374947,0.314159265358979,3,48
0.951056516295154,0.309016994374947,0.314159265358979,3,49
0.951056516295154,0.309016994374947,0.314159265358979,3,50
0.951056516295154,0.309016994374947,0.314159265358979,3,51
0.951056516295154,0.309016994374947,0.314159265358979,3,52
0.951056516295154,0.309016994374947,0.314159265358979,3,53
0.951056516295154,0.309016994374947,0.314159265358979,3,54
0.951056516295154,0.309016994374947,0.314159265358979,3,55
0.951056516295154,0.309016994374947,0.314159265358979,3,56
0.951056516295154,0.309016994374947,0.314159265358979,3,57
0.951056516295154,0.309016994374947,0.314159265358979,3,58
0.951056516295154,0.309016994374947,0.314159265358979,3,59
0.951056516295154,0.309016994374947,0.314159265358979,3,60
0.951056516295154,0.309016994374947,0.314159265358979,4,0
0.951056516295154,0.309016994374947,0.314159265358979,4,1
0.951056516295154,0.309016994374947,0.314159265358979,4,2
0.951056516295154,0.309016994374947,0.314159265358979,4,3
0.951056516295154,0.309016994374947,0.314159265358979,4,4
0.951056516295154,0.309016994374947,0.314159265358979,4,5
0.951056516295154,0.309016994374947,0.314159265358979,4,6
0.951056516295154,0.309016994374947,0.314159265358979,4,7
0.951056516295154,0.309016994374947,0.314159265358979,4,8
0.951056516295154,0.309016994374947,0.314159265358979,4,9
0.951056516295154,0.309016994374947,0.314159265358979,4,10
0.951056516295154,0.309016994374947,0.314159265358979,4,11
0.951056516295154,0.309016994374947,0.314159265358979,4,12
0.951056516295154,0.309016994374947,0.314159265358979,4,13
0.951056516295154,0.309016994374947,0.314159265358979,4,14
0.951056516295154,0.309016994374947,0.314159265358979,4,15
0.951056516295154,0.309016994374947,0.314159265358979,4,16
0.951056516295154,0.309016994374947,0.314159265358979,4,17
0.951056516295154,0.309016994374947,0.314159265358979,4,18
0.951056516295154,0.309016994374947,0.314159265358979,4,19
0.951056516295154,0.309016994374947,0.314159265358979,4,20
0.951056516295154,0.309016994374947,0.314159265358979,4,21
0.951056516295154,0.309016994374947,0.314159265358979,4,22
0.951056516295154,0.309016994374947,0.314159265358979,4,23
0.951056516295154,0.309016994374947,0.314159265358979,4,24
0.951056516295154,0.309016994374947,0.314159265358979,4,25
0.951056516295154,0.309016994374947,0.314159265358979,4,26
0.951056516295154,0.309016994374947,0.314159265358979,4,27
0.951056516295154,0.309016994374947,0.314159265358979,4,28
0.951056516295154,0.309016994374947,0.314159265358979,4,29
0.951056516295154,0.309016994374947,0.314159265358979,4,30
0.951056516295154,0.309016994374947,0.314159265358979,4,31
0.951056516295154,0.309016994374947,0.314159265358979,4,32
0.951056516295154,0.309016994374947,0.314159265358979,4,33
0.951056516295154,0.309016994374947,0.314159265358979,4,34
0.951056516295154,0.309016994374947,0.314159265358979,4,35
0.951056516295154,0.309016994374947,0.314159265358979,4,36
0.951056516295154,0.309016994374947,0.314159265358979,4,37
0.951056516295154,0.309016994374947,0.314159265358979,4,38
0.951056516295154,0.309016994374947,0.314159265358979,4,39
0.951056516295154,0.309016994374947,0.314159265358979,4,40
0.951056516295154,0.309016994374947,0.314159265358979,4,41
0.951056516295154,0.309016994374947,0.314159265358979,4,42
0.951056516295154,0.309016994374947,0.314159265358979,4,43
0.951056516295154,0.309016994374947,0.314159265358979,4,44
0.951056516295154,0.309016994374947,0.314159265358979,4,45
0.951056516295154,0.309016994374947,0.314159265358979,4,46
0.951056516295154,0.309016994374947,0.314159265358979,4,47
0.951056516295154,0.309016994374947,0.314159265358979,4,48
0.951056516295154,0.309016994374947,0.314159265358979,4,49
0.951056516295154,0.309016994374947,0.314159265358979,4,50
0.951056516295154,0.309016994374947,0.314159265358979,4,51
0.951056516295154,0.309016994374947,0.314159265358979,4,52
0.951056516295154,0.309016994374947,0.314159265358979,4,53
0.951056516295154,0.309016994374947,0.314159265358979,4,54
0.951056516295154,0.309016994374947,0.314159265358979,4,55
0.951056516295154,0.309016994374947,0.314159265358979,4,56
0.951056516295154,0.309016994374947,0.314159265358979,4,57
0.951056516295154,0.309016994374947,0.314159265358979,4,58
0.951056516295154,0.309016994374947,0.314159265358979,4,59
0.951056516295154,0.309016994374947,0.314159265358979,4,60
0.951056516295154,0.309016994374947,0.314159265358979,5,0
0.951056516295154,0.309016994374947,0.314159265358979,5,1
0.951056516295154,0.309016994374947,0.314159265358979,5,2
0.951056516295154,0.309016994374947,0.314159265358979,5,3
0.951056516295154,0.309016994374947,0.314159265358979,5,4
0.951056516295154,0.309016994374947,0.314159265358979,5,5
0.951056516295154,0.309016994374947,0.314159265358979,5,6
0.951056516295154,0.309016994374947,0.314159265358979,5,7
0.951056516295154,0.309016994374947,0.314159265358979,5,8
0.951056516295154,0.309016994374947,0.314159265358979,5,9
0.951056516295154,0.309016994374947,0.314159265358979,5,10
0.951056516295154,0.309016994374947,0.314159265358979,5,11
0.951056516295154,0.309016994374947,0.314159265358979,5,12
0.951056516295154,0.309016994374947,0.314159265358979,5,13
0.951056516295154,0.309016994374947,0.314159265358979,5,14
0.951056516295154,0.309016994374947,0.314159265358979,5,15
0.951056516295154,0.309016994374947,0.314159265358979,5,16
0.951056516295154,0.309016994374947,0.314159265358979,5,17
0.951056516295154,0.309016994374947,0.314159265358979,5,18
0.951056516295154,0.309016994374947,0.314159265358979,5,19
