0,0,31
0,0,32
3.14159265358979,0,33
3.14159265358979,0,34
3.14159265358979,0,35
3.14159265358979,0,36
3.14159265358979,0,37
3.14159265358979,0,38
3.14159265358979,0,39
3.14159265358979,0,40
3.14159265358979,0,41
1.4177004684903,1,42
0,0,43
0,0,44
0,0,45
0,0,46
0,0,47
0,0,48
0,0,49
0,0,50
0,0,51
0,0,52
0,0,53
0,0,54
0,0,55
0,0,56
0,0,57
0,0,58
0,0,59
0,0,60
3.14159265358979,0,1
3.14159265358979,0,2
3.14159265358979,0,3
3.14159265358979,0,4
3.14159265358979,0,5
3.14159265358979,0,6
3.14159265358979,0,7
3.14159265358979,0,8
3.14159265358979,0,9
3.14159265358979,0,10
3.14159265358979,0,11
3.14159265358979,0,12
3.14159265358979,0,13
3.14159265358979,0,14
3.14159265358979,0,15
3.14159265358979,0,16
3.14159265358979,0,17
3.14159265358979,0,18
3.14159265358979,0,19
3.14159265358979,0,20
3.14159265358979,0,21
0,0,22
0,0,23
0,0,24
0,0,25
0,0,26
0,0,27
0,0,28
0,0,29
3.14159265358979,0,30
3.14159265358979,0,31
3.14159265358979,0,32
3.14159265358979,0,33
3.14159265358979,0,34
3.14159265358979,0,35
3.14159265358979,0,36
3.14159265358979,0,37
3.14159265358979,0,38
3.14159265358979,0,39
3.14159265358979,0,40
3.14159265358979,0,41
3.14159265358979,0,42
3.14159265358979,0,43
3.14159265358979,0,44
3.14159265358979,0,45
3.14159265358979,0,46
3.14159265358979,0,47
3.14159265358979,0,48
3.14159265358979,0,49
3.14159265358979,0,50
1.51269891115225,1,51
0,0,52
0,0,53
0,0,54
0,0,55
0,0,56
0,0,57
0,0,58
0,0,59
3.14159265358979,0,60
3.14159265358979,0,1
3.14159265358979,0,2
3.14159265358979,0,3
3.14159265358979,0,4
3.14159265358979,0,5
3.14159265358979,0,6
3.14159265358979,0,7
3.14159265358979,0,8
3.14159265358979,0,9
3.14159265358979,0,10
3.14159265358979,0,11
3.14159265358979,0,12
3.14159265358979,0,13
3.14159265358979,0,14
3.14159265358979,0,15
3.14159265358979,0,16
3.14159265358979,0,17
3.14159265358979,0,18
3.14159265358979,0,19
3.14159265358979,0,20
2.00595150011716,1,21
0,0,22
0,0,23
0,0,24
0,0,25
0,0,26
0,0,27
0,0,28
0,0,29
5.22606890755523,1,30
3.14159265358979,0,31
3.14159265358979,0,32
3.14159265358979,0,33
3.14159265358979,0,34
3.14159265358979,0,35
3.14159265358979,0,36
3.14159265358979,0,37
3.14159265358979,0,38
3.14159265358979,0,39
3.14159265358979,0,40
3.14159265358979,0,41
3.14159265358979,0,42
3.14159265358979,0,43
3.14159265358979,0,44
3.14159265358979,0,45
3.14159265358979,0,46
3.14159265358979,0,47
3.14159265358979,0,48
3.14159265358979,0,49
3.14159265358979,0,50
0,0,51
0,0,52
0,0,53
0,0,54
0,0,55
0,0,56
0,0,57
0,0,58
0,0,59
3.14159265358979,0,60
3.14159265358979,0,1
3.14159265358979,0,2
3.14159265358979,0,3
3.14159265358979,0,4
0,0,5
0,0,6
0,0,7
0,0,8
0,0,9
0,0,10
0,0,11
3.14159265358979,0,12
3.14159265358979,0,13
3.14159265358979,0,14
3.14159265358979,0,15
3.14159265358979,0,16
3.14159265358979,0,17
3.14159265358979,0,18
3.14159265358979,0,19
3.14159265358979,0,20
0,0,21
0,0,22
0,0,23
0,0,24
0,0,25
0,0,26
0,0,27
0,0,28
0,0,29
0,0,30
3.14159265358979,0,31
3.14159265358979,0,32
3.14159265358979,0,33
3.14159265358979,0,34
0,0,35
0,0,36
0,0,37
0,0,38
0,0,39
0,0,40
0,0,41
3.14159265358979,0,42
3.14159265358979,0,43
3.14159265358979,0,44
3.14159265358979,0,45
3.14159265358979,0,46
3.14159265358979,0,47
3.14159265358979,0,48
3.14159265358979,0,49
3.14159265358979,0,50
0,0,51
0,0,52
0,0,53
0,0,54
0,0,55
0,0,56
0,0,57
0,0,58
0,0,59
0,0,60
3.14159265358979,0,1
3.14159265358979,0,2
3.14159265358979,0,3
3.14159265358979,0,4
3.14159265358979,0,5
3.14159265358979,0,6
3.14159265358979,0,7
3.14159265358979,0,8
3.14159265358979,0,9
3.14159265358979,0,10
3.14159265358979,0,11
3.14159265358979,0,12
3.14159265358979,0,13
3.14159265358979,0,14
3.14159265358979,0,15
3.14159265358979,0,16
3.14159265358979,0,17
3.14159265358979,0,18
3.14159265358979,0,19
3.14159265358979,0,20
1.83986641092295,1,21
0,0,22
0,0,23
0,0,24
0,0,25
0,0,26
0,0,27
0,0,28
0,0,29
3.14159265358979,0,30
3.14159265358979,0,31
3.14159265358979,0,32
3.14159265358979,0,33
3.14159265358979,0,34
3.14159265358979,0,35
3.14159265358979,0,36
3.14159265358979,0,37
3.14159265358979,0,38
3.14159265358979,0,39
3.14159265358979,0,40
3.14159265358979,0,41
3.14159265358979,0,42
3.14159265358979,0,43
3.14159265358979,0,44
3.14159265358979,0,45
3.14159265358979,0,46
3.14159265358979,0,47
3.14159265358979,0,48
3.14159265358979,0,49
3.14159265358979,0,50
2.1091980711438,1,51
0,0,52
0,0,53
0,0,54
0,0,55
0,0,56
0,0,57
0,0,58
0,0,59
3.14159265358979,0,60
